Unnamed: 0,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Female,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
664,0,36.0,1,20.0,3,3.0,3.0,1.0,1,5,1,2.0,21586.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
276,0,35.0,1,28.0,3,2.0,4.0,1.0,0,5,1,1.0,26996.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
912,0,26.0,1,10.0,2,3.0,3.0,2.0,1,1,0,0.0,17875.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4010,0,25.0,3,10.0,3,4.0,3.0,2.0,0,4,0,1.0,23677.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
3521,1,30.0,1,7.0,4,5.0,5.0,8.0,0,3,0,3.0,21040.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4855,1,31.0,3,10.0,4,4.0,3.0,3.0,1,5,1,2.0,23305.0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False
1818,0,42.0,1,29.0,2,3.0,3.0,3.0,0,3,0,0.0,30992.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2950,0,38.0,1,10.0,3,4.0,3.0,3.0,0,2,1,1.0,28112.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
3869,0,34.0,1,22.0,4,4.0,3.0,2.0,1,1,1,2.0,23556.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
3971,0,36.0,1,30.0,2,4.0,5.0,5.0,1,4,0,1.0,22692.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
1848,1,34.0,3,25.0,3,1.0,3.0,1.0,1,1,0,0.0,20304.0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
4453,0,51.0,3,15.0,3,4.0,4.0,2.0,0,1,0,2.0,22553.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3385,0,31.0,1,13.0,3,5.0,3.0,2.0,0,4,1,2.0,23305.0,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
1082,0,23.0,1,26.0,3,3.0,3.0,1.0,0,4,1,2.0,17272.0,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
237,0,52.0,3,8.0,3,4.0,3.0,2.0,1,2,1,2.0,34068.0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1855,1,30.0,1,10.0,2,3.0,3.0,1.0,1,4,1,0.0,17285.0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3224,1,29.0,1,31.0,4,5.0,5.0,3.0,0,2,0,1.0,27400.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1211,0,37.0,3,6.0,2,5.0,3.0,2.0,0,1,0,1.0,24525.0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
2558,0,35.0,1,13.0,3,5.0,4.0,8.0,0,3,0,2.0,23183.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
3141,0,30.0,3,27.0,3,4.0,3.0,3.0,0,3,0,2.0,20835.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2069,0,36.0,2,19.0,2,3.0,4.0,5.0,0,3,1,1.0,17143.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3569,0,30.0,1,9.0,3,4.0,3.0,3.0,0,3,0,1.0,27531.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
147,0,41.0,1,16.0,3,4.0,5.0,5.0,0,2,1,0.0,32181.0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
812,0,43.0,1,33.0,2,3.0,5.0,1.0,0,4,0,0.0,25820.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2381,1,25.0,1,9.0,2,3.0,5.0,5.0,0,5,1,0.0,16118.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3,0,33.0,1,9.0,2,3.0,3.0,2.0,1,5,1,1.0,17909.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
92,0,30.0,3,10.0,3,4.0,4.0,2.0,1,3,1,1.0,20209.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
2234,0,28.0,3,16.0,3,3.0,4.0,2.0,0,5,0,2.0,16052.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
585,1,23.0,1,12.0,3,1.0,5.0,2.0,1,3,1,2.0,16601.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
6,0,59.0,1,9.0,2,2.0,5.0,5.0,1,2,1,1.0,17670.0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1589,0,43.0,3,32.0,3,3.0,3.0,2.0,1,1,1,0.0,31959.0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
1177,0,50.0,1,23.0,2,4.0,5.0,6.0,0,3,1,0.0,28269.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3192,1,27.0,3,36.0,4,6.0,5.0,2.0,0,3,0,1.0,23647.0,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
280,0,53.0,1,9.0,2,3.0,3.0,4.0,1,5,0,0.0,32584.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1364,0,28.0,3,6.0,2,4.0,3.0,2.0,1,1,0,0.0,21834.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3186,0,51.0,1,16.0,4,4.0,3.0,6.0,0,5,1,1.0,21058.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
297,0,35.0,3,22.0,3,3.0,4.0,1.0,0,2,1,2.0,23020.0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
3590,0,35.0,1,17.0,3,2.0,3.0,3.0,0,4,1,1.0,23402.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3794,0,28.0,3,9.0,3,2.0,3.0,2.0,0,1,0,2.0,25178.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
1482,0,31.0,1,32.0,2,3.0,3.0,2.0,0,3,1,1.0,17911.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3874,0,39.0,1,17.0,3,6.0,3.0,5.0,0,1,1,2.0,31884.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
4160,0,34.0,1,12.0,4,5.0,3.0,3.0,0,1,0,1.0,21589.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3730,0,41.0,1,9.0,3,4.0,5.0,6.0,0,4,1,2.0,22055.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3530,0,51.0,1,29.0,3,6.0,3.0,3.0,1,1,1,2.0,33089.0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
3155,1,30.0,1,17.0,4,5.0,5.0,8.0,1,5,1,2.0,21082.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3276,0,38.0,1,32.0,3,5.0,3.0,2.0,0,3,0,2.0,24409.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
1940,0,24.0,3,30.0,2,3.0,3.0,1.0,0,4,1,1.0,17400.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2036,1,47.0,3,33.0,3,1.0,3.0,5.0,1,4,0,1.0,21397.0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
4577,1,22.0,1,25.0,4,4.0,3.0,3.0,0,3,1,3.0,21371.0,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2895,0,43.0,1,31.0,3,4.0,5.0,3.0,1,2,1,2.0,26084.0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
3319,0,45.0,1,36.0,3,4.0,3.0,3.0,0,5,1,2.0,23219.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
3866,0,36.0,1,18.0,3,4.0,3.0,2.0,1,5,0,1.0,21338.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
4208,0,38.0,1,16.0,3,4.0,3.0,3.0,1,1,0,2.0,21004.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2523,0,47.0,2,12.0,4,4.0,4.0,2.0,1,5,0,2.0,23699.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
4029,0,38.0,3,10.0,3,4.0,3.0,4.0,0,3,0,2.0,26106.0,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2938,0,35.0,3,21.0,3,4.0,3.0,3.0,1,5,1,2.0,21257.0,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2509,0,56.0,1,15.0,3,4.0,3.0,4.0,1,3,0,2.0,33434.0,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
2241,0,54.0,3,8.0,2,4.0,3.0,7.0,0,5,1,1.0,25686.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1664,0,45.0,1,8.0,3,4.0,3.0,1.0,0,4,1,2.0,31792.0,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
3356,0,27.0,1,11.0,3,4.0,3.0,3.0,1,1,0,1.0,21553.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
1959,0,43.0,1,12.0,2,4.0,3.0,5.0,1,3,1,0.0,31627.0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
4300,0,38.0,1,21.0,4,4.0,5.0,3.0,0,4,1,2.0,21712.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3061,0,45.0,1,11.0,3,4.0,4.0,2.0,0,2,1,1.0,24611.0,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
3246,0,34.0,3,14.0,2,4.0,4.0,2.0,0,4,1,1.0,22980.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
3422,0,41.0,1,9.0,3,2.0,3.0,7.0,0,3,1,1.0,25055.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
782,0,30.0,1,26.0,2,3.0,5.0,1.0,0,4,1,0.0,24957.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
4476,1,34.0,1,7.0,4,4.0,3.0,3.0,1,3,1,1.0,21364.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
1895,0,50.0,1,35.0,2,4.0,3.0,1.0,0,5,1,1.0,32046.0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
137,0,39.0,3,10.0,2,4.0,3.0,5.0,0,5,1,0.0,20902.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
2840,0,44.0,1,15.0,4,4.0,3.0,6.0,1,2,0,1.0,23200.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
4788,0,31.0,1,14.0,3,4.0,3.0,3.0,0,5,1,2.0,22169.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1494,1,34.0,1,12.0,2,3.0,5.0,3.0,0,4,0,0.0,17960.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
4065,0,36.0,3,7.0,4,4.0,4.0,3.0,0,4,0,1.0,25973.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
286,1,44.0,1,30.0,2,3.0,3.0,4.0,1,5,0,1.0,18161.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
82,0,55.0,3,6.0,3,3.0,3.0,4.0,0,2,0,1.0,25239.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
4460,0,30.0,3,17.0,4,4.0,3.0,3.0,0,4,1,1.0,21320.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2613,0,33.0,1,13.0,3,4.0,3.0,5.0,0,2,0,2.0,21716.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2751,0,39.0,1,32.0,3,5.0,4.0,5.0,0,3,1,1.0,30739.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
670,0,27.0,1,10.0,3,3.0,3.0,2.0,0,2,1,1.0,17318.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3494,0,43.0,1,16.0,4,4.0,3.0,3.0,0,4,1,2.0,22351.0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False
156,0,51.0,1,13.0,2,4.0,3.0,3.0,0,3,1,1.0,21132.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
2683,1,33.0,1,7.0,4,5.0,3.0,2.0,1,5,1,1.0,22408.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
1598,0,22.0,1,8.0,3,3.0,3.0,1.0,0,5,1,0.0,17523.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4105,0,28.0,1,16.0,5,4.0,4.0,3.0,0,3,0,2.0,20957.0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
2510,0,37.0,1,18.0,4,5.0,4.0,3.0,0,4,1,2.0,25177.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
4066,0,54.0,3,13.0,3,4.0,3.0,4.0,1,5,0,2.0,20984.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
3862,0,39.0,1,13.0,4,5.0,3.0,4.0,0,4,1,2.0,23999.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
2616,0,37.0,1,10.0,2,4.0,4.0,6.0,0,4,1,1.0,20766.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
603,0,45.0,1,8.0,3,4.0,3.0,2.0,0,3,1,1.0,17274.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2103,0,36.0,2,14.0,3,4.0,5.0,1.0,0,1,0,1.0,17342.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4413,0,34.0,3,15.0,3,4.0,3.0,2.0,0,1,0,1.0,25782.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
4730,0,40.0,1,16.0,4,4.0,4.0,2.0,0,1,1,1.0,25460.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
4122,0,41.0,1,16.0,4,5.0,3.0,2.0,0,5,0,2.0,23554.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3812,0,35.0,1,29.0,3,5.0,3.0,3.0,1,1,1,1.0,24425.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
4692,0,47.0,1,15.0,4,5.0,5.0,2.0,1,1,1,3.0,23293.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2259,1,44.0,2,6.0,3,4.0,5.0,1.0,0,4,1,0.0,25482.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2991,1,43.0,1,26.0,3,3.0,3.0,8.0,1,3,1,2.0,21437.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
4439,1,25.0,3,10.0,4,4.0,3.0,2.0,0,1,1,2.0,23255.0,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
1176,0,49.0,1,28.0,3,3.0,4.0,4.0,0,4,0,1.0,31413.0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
2091,0,36.0,3,6.0,2,3.0,3.0,2.0,1,3,1,1.0,21201.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1313,1,29.0,2,19.0,2,4.0,5.0,5.0,1,5,1,1.0,17335.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1317,0,27.0,1,11.0,2,3.0,3.0,1.0,1,1,1,1.0,17379.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1127,0,23.0,1,16.0,2,1.0,3.0,3.0,0,1,1,0.0,17073.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1700,0,52.0,1,8.0,2,4.0,3.0,1.0,0,3,1,0.0,18212.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3367,0,35.0,2,18.0,3,5.0,4.0,6.0,0,5,0,2.0,23168.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
4220,0,33.0,3,14.0,4,5.0,3.0,3.0,0,3,1,1.0,24162.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3323,0,61.0,3,14.0,3,2.0,3.0,2.0,1,5,0,1.0,23898.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
455,0,33.0,1,6.0,3,2.0,3.0,5.0,0,2,0,2.0,31184.0,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
2671,0,30.0,3,7.0,3,4.0,3.0,3.0,0,3,1,1.0,26596.0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
33,1,39.0,3,11.0,2,3.0,3.0,4.0,0,2,0,1.0,17086.0,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
591,1,33.0,3,22.0,3,3.0,5.0,6.0,0,3,1,0.0,20324.0,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
657,0,29.0,1,13.0,3,4.0,3.0,7.0,0,5,1,0.0,17532.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
914,0,55.0,1,14.0,2,4.0,4.0,2.0,1,3,1,1.0,28577.0,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
67,0,45.0,1,13.0,2,3.0,5.0,3.0,0,3,1,1.0,24724.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
805,0,45.0,3,15.0,3,4.0,3.0,2.0,0,3,0,0.0,20593.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
370,1,21.0,3,18.0,2,2.0,4.0,2.0,0,5,0,1.0,17716.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3390,1,41.0,3,32.0,3,5.0,4.0,4.0,1,5,0,2.0,27772.0,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
4307,0,35.0,3,11.0,4,4.0,3.0,2.0,0,1,0,1.0,25216.0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
1628,0,40.0,3,10.0,3,4.0,3.0,1.0,0,1,1,1.0,25855.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
4347,0,47.0,3,17.0,4,5.0,3.0,4.0,1,1,0,1.0,27749.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
785,0,40.0,1,26.0,3,3.0,3.0,5.0,0,3,1,1.0,25322.0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2595,0,36.0,3,7.0,4,4.0,4.0,3.0,0,4,1,3.0,25973.0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
1632,0,28.0,1,27.0,2,3.0,3.0,2.0,0,1,0,0.0,17713.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3485,0,29.0,3,12.0,3,4.0,5.0,2.0,0,1,1,1.0,27141.0,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
1346,0,45.0,1,31.0,3,4.0,3.0,1.0,0,4,0,0.0,20906.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
418,0,26.0,1,29.0,2,3.0,3.0,2.0,0,3,1,1.0,17886.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
59,0,37.0,1,6.0,2,4.0,3.0,2.0,0,5,1,1.0,20993.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
3515,0,50.0,1,10.0,3,5.0,5.0,6.0,0,3,1,2.0,23467.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
131,0,50.0,3,18.0,3,3.0,3.0,5.0,0,5,0,0.0,24208.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
